Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
El Salvador,SLV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,6015.59105639201,,,,,5160.61280750711,,,,,4507.84148550012,,,,,4020.9069036593,,,,,3694.32162993054,,,,,3457.61393860602,,,,,3220.75041488709,,,,,3031.4799121332,,,,,2954.24269195254,,,,,2898.92849070187,,,,2837.16646510797,,
Equatorial Guinea,GNQ,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,105.3,119.93,125.07,132.29,133.45,141.75,129,142.08,114.72,134.65,98.23,62.21,67.78,68.13,58.57,48.19,48.55,48.76,48.79,55.05,61.31,54.36,55.47,59.38,57.5,59.28,65.84,65.69,61.23,85.41,83.89,81.3,78.5,80.57,84.39,84.97,85.16,83.05,90.1,89.81,90.22,87.62,91.96,96.46,100.92,102.63,109.61,109.31,116.34,112.51,114.62,,
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0872696983519426,0.0862485299882399,0.0852989067224936,0.098352427296065,0.0969581820860231,0.108882925616215,0.0931825607144154,0.0908817323079973,0.101613428379436,0.1506914052066,0.126054897646998,0.231672346803037,0.320154824440144,0.111809006921365,0.205708286752656,0.261668002871091,0.27278614780748,0.282796069643165,0.323454176589927,0.289801914378292,0.265978811273454,0.299400966017498,0.292452228283408,0.228924068994135,0.274564791968008,0.211035514688016,0.245766248800475,0.290398366877651,0.302303170199218,0.323837121055319,0.323687779355947,0.521934795998116,0.541390053174851,0.248377428414537,0.0857771758326842,0.298785276656806,0.257113997050761,0.622464395443975,0.346695660395197,0.941999605710428,0.8775114390973,5.78936459954507,9.03118431480652,10.5839870407632,8.904935808718,7.80603099819763,7.64650363545969,7.49890716021125,6.84332054253258,6.82634730538922,6.72122062665998,,,
Equatorial Guinea,GNQ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,100798.635341552,,,,,92053.6460324879,,,,,94582.5997118869,,,,,117946.996434372,,,,,103678.182920216,,,,,76259.3051017475,,,,,65060.9946825149,,,,,55167.9652356945,,,,,47152.7877272175,,,,,40649.2625285717,,,,36313.0520282236,,
Eritrea,ERI,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,,61.7,82.7,76.7,73.5,74.1,107,95.4,78.12,88.03,73.36,83.5,85.43,107.39,107.18,125.56,88.55,107.78,111.14,,,,,,,,,,,,,61.66,82.68,76.72,73.48,74.07,107.03,95.42,78.12,88.03,73.36,83.5,85.43,107.39,107.18,120.72,84.42,103.98,107.81,110.22,,
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054472266679105,0.0871606180153131,0.100295128777316,0.148313383532476,0.160940749928442,0.163283346296449,0.154523540443749,0.153774774728649,0.141315954685845,0.162338880450966,0.16505548575272,0.157888870897099,0.111429391964625,0.111209813111558,0.0769896786849451,0.0923696029193818,0.0894209688322515,,,
Eritrea,ERI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.438872774694,,,,,653.964801745899,,,,,537.443909090595,,,,471.948398510531,,
Estonia,EST,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,157.7,138.6,119.3,109.6,99.9,92.1,86.3,91.4,84.21,86.28,94.28,93.46,93.23,104.89,101.89,106.77,110.94,111.87,117.16,,,,,,,,,,,,160.13,140.68,121.11,111.25,101.38,93.53,87.82,92.77,85.82,87.59,95.71,94.87,94.4,102.49,103.11,109.82,109.98,119.44,116.41,124.52,,
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0115629143997,11.8811420440551,12.0903280242104,11.2309746254091,12.6775742197268,12.5374463661145,11.9097951457123,11.1130582253968,11.0852236010558,11.4329884663966,10.993086489176,12.5975854729428,12.7597217796026,12.4658118991425,12.0500473745987,14.0456929860651,13.0468532642139,11.0015116345873,13.6839282742894,,,
Estonia,EST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8290.44068486476,,,,,9081.58781309506,,,,,9354.91563647284,,,,,9473.25426780912,,,,9485.58430005194,,
Ethiopia,ETH,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,,53.5,53.6,59.3,69.1,70.2,66.5,71.6,73.81,81.8,83.6,86.18,92.98,102.71,104.32,103.63,109.71,120.26,122.9,,,,,,,,,,,,,51.79,51.76,57.27,67.03,68.17,62.82,67.79,69.88,77.67,84.89,87.97,93.14,102.25,104.61,107.13,116.14,119.62,124.42,138.72,,
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0158922186581343,0.0150425205902801,0.0170548268007226,0.0177198909657655,0.0166839085540953,0.0258016944495406,0.0321777852518787,0.0408829285822024,0.0640985750181683,0.0603353765820188,0.0582022543798084,0.0633184151383612,0.0467265036743504,0.0564888473887219,0.054562186417586,0.0371542345161061,0.035512840103717,0.031198788462646,0.0402723261975673,0.0534607728475433,0.0517149964974244,0.0517116715867249,0.0399209561468188,0.0482104887879636,0.0421541105004075,0.0445142258334678,0.0526084803416282,0.0593772383036419,0.0595156746096284,0.0608859095957657,0.0628178171713924,0.0600061318092116,0.0575752569719731,0.0567665495324241,0.0539421473782777,0.0377480912744091,0.0634078320954089,0.0705747843173756,0.0806277332073087,0.0791024944058023,0.0883089850132071,0.063403821476994,0.064062617408069,0.0687151819818139,0.070799011591625,0.0663425115574622,0.0692269903140029,0.0735308172573518,0.0770937697702006,0.078493947148609,0.0745649698288476,,,
Ethiopia,ETH,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.72392468917,,,,,1744.14422162732,,,,,1516.64503002634,,,,1364.75914244039,,
Faeroe Islands,FRO,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,16,15.21,17.09,14.08,13.16,98.91,95.3,95.69,91.03,85.61,91.43,94.24,92.87,95.91,95.65,98.71,97.31,72.77,93.43,94.32,94.32,94.32,89.74,95.23,96.07,96.85,98.7,99.07,99.14,99.69,99.54,103.13,103.96,101.86,102.18,103.44,103.22,101.92,102.52,102.27,101.2,102.03,100.57,100.79,100.23,98.99,101.8,102.55,102.69,101.66,102.15,,
Faeroe Islands,FRO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.71225121111306,3.2731644111719,3.33809347708588,3.50711673699015,3.36646636621599,3.73123779666144,3.78616454733181,4.52740351065543,4.86107428813829,5.57294832826748,6.65224039184181,6.67873175486751,5.96260162601626,6.36840250685862,7.495612723103,8.59545017148215,8.05462000292868,9.82066253287331,9.52898965336385,11.3115051332768,9.8048128342246,10.1021602883445,10.3928126062805,10.9202883947964,11.0239395212096,11.2793848167539,10.5670415689985,10.567275501123,11.0495720772563,12.0441949901258,12.9789094543108,12.5074532592218,14.0917346500644,15.5504262612058,13.9745342868031,16.3813011632917,14.4822279722184,14.2013374462432,14.6517203107658,14.5757403686555,15.3018433675335,16.8043279940596,15.9731942786539,16.0926554607932,16.3121438235415,15.5909229611246,15.5098352693569,15.6140170319248,14.4902723735409,13.4555241935484,14.3481978983885,,,
Faeroe Islands,FRO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,51.07,61.24,70.12,70.99,64.99,63.86,63.19,75.64,71.8,77.76,72.24,65.27,68.16,62.95,63.24,65.2,73.92,75.89,93.42,85.69,94.22,96.67,71.64,104.42,87.91,105.91,86.22,89.36,105.55,108.5,96.71,99.3,98.95,104.98,107.37,105.35,100.28,82.37,101.33,101.39,92.97,97.23,90.3,97.31,98.71,103.98,95,93.95,87.55,83.07,82.55,,
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.494050327543387,0.414297363146933,0.547993718807522,0.554831639951583,0.944322591530285,0.743069388036664,0.677464525569512,0.729024350752494,0.793839085805002,0.849010809188104,1.00035540767181,1.03470459987848,1.06738072736183,1.13826701966581,1.18690770553215,1.0811631101368,0.823873829405537,1.28106195341125,1.16748175086651,1.35107483544825,1.25262728726687,1.66178417920444,1.25668830129045,1.04324780937875,0.832464298666179,0.814129721511446,0.842116763837643,0.660634650509843,0.766170799507961,0.870738795204009,1.12274778640166,0.917736317156074,0.970522879329339,1.01034939987257,1.06801547415054,1.12054353670188,1.14031914988524,0.92935173206842,0.879402859797956,0.995310197469936,1.06624185144527,1.36831717196514,1.02430544069921,1.05447833152232,1.38352859297065,1.65854168591729,1.64294495567954,1.43977438136827,1.27759284518238,0.993663187011058,1.49993666907208,,,
Fiji,FJI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,67722.0714651688,,,,,58514.7701117622,,,,,52596.5759721155,,,,,47722.0454119975,,,,,42725.5136414858,,,,,39565.1848546413,,,,,38356.1275761077,,,,,35998.0733780693,,,,,34977.5861667628,,,,,34175.5726652877,,,,32894.6989414935,,
Finland,FIN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,86.71,86.88,92.65,94.9,95.32,90.61,91.44,91.43,95.93,93.44,96.83,95.97,90.69,94.57,97.28,102.6,95.83,97.5,100.56,101.42,97.67,103.62,111.57,108.8,104.93,105.34,95.09,97.33,104.44,108.45,98.38,92.54,96.15,97.9,94.89,95.98,99.51,88.74,92.02,98.73,97.69,100.81,97.7,97.58,101.94,100.49,101.2,99.98,100.58,93.33,98.3,,
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.4098467277432,3.34887721488768,3.74256736643435,4.27963090737334,5.02418994390072,5.54983706317549,6.44405024461516,6.21338658857288,7.20089013889426,8.204342329931,8.76964388174735,8.79913224362571,9.51830728004247,10.5842903284362,9.95206770002989,9.78501774404428,10.8512429152813,10.5972997542469,10.9233904566159,11.4034573078207,12.1866725528739,10.7314031938573,8.92566418469036,8.56224665538254,8.6555809400748,10.131326182539,10.8433328846555,11.6899438639304,10.549939846125,10.5924355774377,10.3771689611267,10.7199852804493,9.49188673841609,9.98094522650686,11.300078041276,10.3423989631524,11.9586361634423,11.6719933616546,11.0582844894866,10.7295164006246,10.0732163249204,10.8758754805313,11.744332478688,13.2146704382532,12.8326749770283,10.4164380522202,12.5699421297967,12.0977885008093,10.650962030143,9.95862851902584,11.5308402282752,,,
Finland,FIN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,23823.0786854024,,,,,23231.8600425903,,,,,23062.0496299619,,,,,22579.0700039798,,,,,22167.2851062984,,,,,21694.5116737762,,,,,21221.7710777804,,,,,20817.7888978926,,,,,20574.5570028677,,,,,20231.7384924897,,,,19857.9433258009,,
France,FRA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,67.02,77.06,71.66,72.33,77.11,72.97,78.46,81.97,77.22,83.4,83.14,82.04,90.3,89.93,85.19,85.24,81.74,88.49,96.29,96.18,93.26,99.63,95.46,102.28,99.51,98.49,101.15,99.01,98.25,99.39,97.92,104.9,97.43,96.33,98.99,104.19,104.36,104.77,105.72,103.66,98.84,104.63,96.46,103.96,100.19,95.85,94.69,97.08,98.4,98.8,102.42,,
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.81421366421594,5.94604712654685,6.22432790856142,6.85914107877043,6.99543973486039,7.04472918074994,6.8854098613202,7.31881897681912,7.51600116119117,8.0215465516804,8.45951501309557,8.83856911143183,9.10871779546492,9.70338747831223,9.29941787074267,8.27121400319563,9.30647445325447,8.8124084467852,9.23570815746211,9.62400375578732,9.15105401263602,8.19202514816518,7.82730032509652,7.52634663080455,7.17549566493988,7.05462371085708,6.74679857892108,6.56704427480486,6.43915589390764,6.72216192272442,6.83159944558051,7.3034311210096,6.74668491737833,6.58328211522554,6.22760464407109,6.60538664041147,6.83033140971636,6.32859958222789,6.79725807241112,6.13780534311081,6.00153044462847,6.28836301746903,6.1621368035641,6.22711267871518,6.22152469132583,6.20600301258799,6.01373710810506,5.87200539294062,5.78774541351236,5.51634721406163,5.55537412137414,,,
France,FRA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4167.52109531456,,,,,3934.74508576898,,,,,3789.5434596781,,,,,3665.28990436397,,,,,3583.15996512439,,,,,3479.3026635471,,,,,3398.51619423553,,,,,3335.34610352861,,,,,3236.07687229416,,,,,3124.38625337535,,,,3059.43192804498,,
French Polynesia,PYF,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,110.21,122.75,117.57,110.99,103.43,100.59,92.2,89.6,113.54,107.86,101.85,94.54,80.51,75.29,105.51,98.41,87,81.32,86.49,103.32,92.55,101.49,74.74,69.85,90.78,90.47,90.78,83.84,86.44,93.57,85.67,83.2,83.32,85.79,90.49,100.21,88.43,73.84,81.75,89.56,89.57,94.93,94.55,95.36,104.73,99.92,104.49,105.24,100.82,99.69,101.97,,
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.469628472266691,0.726984362996555,0.569859181868171,0.760096270109052,0.732325921981094,0.902622003424657,1.25101829835625,1.39302816127001,1.48971320791217,1.50992906474012,1.758896249638,1.98890745422575,1.82917508602541,1.70829961995832,1.71053026888989,1.62829297422274,1.95946357139146,1.98049212555899,2.17918242643306,1.91691050176851,1.93379124863219,2.11232718894009,2.09695244370132,2.54635863559788,2.69004149134081,3.34870553855988,3.36012861736334,3.29113636609392,3.01489390857059,3.13372012211131,3.17953319554368,3.15839025839026,3.14412794917888,2.95684644514733,2.54768318965517,2.65823420074349,2.64219589387182,2.67156981057863,2.60116472545757,2.50284603101015,2.65828792035976,3.05487077040402,3.00804384733423,3.21645958734348,3.1309394744471,3.33776933820875,3.30089899934428,3.23938685133334,3.30602905541375,3.28826880472624,3.29676384458993,,,
French Polynesia,PYF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40810.9961147932,,,,,38408.2101389993,,,,,,
Gabon,GAB,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,48.69,49.39,50.44,51.05,51.84,53.02,53.87,55.56,55.34,57.11,58.7,59.59,59.85,60.75,61.18,63.23,68.03,72.16,75.36,78.24,76.35,77.3,79.58,80.97,81.47,85.21,86.15,89.31,90.81,91.9,101.08,97.95,95.49,96.85,89.24,93,94.61,97.94,97.38,99.36,97.67,99.23,100.26,99.38,100.32,100.31,100.58,102.16,112.65,123.36,119.34,,
Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.264646978988539,0.327565397945855,0.172785600414648,0.142197370104816,0.364432110940379,0.406754264421387,0.703767335000323,1.82986016944556,3.4718004530332,2.48387935021941,3.53526770938532,4.73718977446012,4.47597019559143,8.52373450972529,8.58283410827334,8.28247970452379,8.62418206864884,9.32964456310235,10.9183709126615,9.52572303734917,9.13148389299254,8.82986715442962,8.58598892932393,7.04357986387195,7.45418795278988,7.64897067280046,5.85490081941522,4.61235120241974,4.83517824612992,6.26481091137224,5.11681805170154,1.51952877982271,2.13303758523783,3.2001718087404,3.18363140357076,3.57035272384327,3.18841379708451,3.11759415233882,1.39886843402413,1.20197438120809,0.858756273831584,1.41971116044863,1.3837003760937,1.01441534556398,1.31204899322632,1.51255957925718,1.39889815819442,1.61132467589893,1.05595062997229,0.0531045219217262,1.65415602658233,,,
Gabon,GAB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,321980.257113015,,,,,296511.648930208,,,,,267978.234938479,,,,,242306.402355691,,,,,214761.163324555,,,,,188039.323150163,,,,,164193.255461678,,,,,144186.978860782,,,,,127594.883133979,,,,,113307.55816685,,,,102883.62732539,,
"Gambia, The",GMB,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,65.59,66.91,67.13,69.71,76.4,82.38,75.01,82.19,77.97,80.19,85.42,76.57,88.65,81.77,79.71,78.19,61.6,78.25,51.22,53.04,73.97,89.33,71.1,70.93,63.31,73.86,76.16,71.06,81.99,60.36,67.67,54.94,62.75,65.91,63.39,53.32,65.74,64.29,90.2,98.78,106.43,67.7,86.5,107.7,93.47,98.83,70,98.19,127.04,133.86,83.59,,
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0498329840811678,0.0584016393442623,0.0669291441235904,0.0754003135682525,0.0743526835499503,0.0731817444775673,0.0808536388179783,0.0792689663786022,0.0861791407467292,0.109387333639284,0.106579056212733,0.119525938030348,0.139095288470049,0.127258808639203,0.12331853645413,0.190010939029305,0.184577439975839,0.206002649400261,0.245401776594321,0.250668626261418,0.260901002860826,0.252122997123501,0.248916232902706,0.239662522466319,0.245827610159507,0.235419865262836,0.210472764082348,0.223449076895144,0.217481555286694,0.203919668250211,0.207986160724511,0.208554375610203,0.202128072220532,0.20731034811087,0.201642902622084,0.203006157189424,0.197414980883816,0.191974878126259,0.202444467255715,0.215137665812061,0.223804443619834,0.22291071776779,0.241348407819284,0.233853003378449,0.231832831154351,0.224632783149061,0.227591268845408,0.258947591417845,0.260271333549643,0.267987732231511,0.281465989146992,,,
"Gambia, The",GMB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7822.17586858744,,,,,7205.61461490794,,,,,6321.93839060307,,,,,5436.52584252559,,,,,4628.18689235763,,,,,3730.72149666598,,,,,3062.26816078133,,,,,2661.96740687107,,,,,2295.91778165363,,,,,1961.54585505745,,,,1729.1405134164,,
Georgia,GEO,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,106.3,102.1,105.4,119.1,115.2,121.1,108.9,112.2,99.71,103.69,97.02,112.79,102.92,119.32,77.76,88.35,77.84,77.45,72.85,,,,,,,,,,,,106.27,102.08,105.32,118.81,115.14,121.09,108.83,112.18,99.63,103.57,96.96,112.76,102.92,119.28,77.81,89.79,76.27,77.36,72.96,77.66,,
Georgia,GEO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14669005847953,2.0264783856977,1.25134791015304,0.486454583861428,0.88098243105652,0.979139818165769,1.10566509928019,0.975944974733296,1.0266570853043,0.859400875433157,0.777669956392013,0.871663240084086,1.00117939930065,1.16196496537809,1.39826261937244,1.41051317108741,1.42286760344906,1.37338955768664,1.40164256198347,,,
Georgia,GEO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11927.7726479943,,,,,12827.6988260217,,,,,13341.7489098003,,,,,13246.2856622003,,,,12965.6064593835,,
Germany,DEU,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,67.97,72.91,77.71,75.17,72.83,77.55,84.75,85.85,82.51,87.21,86.31,86.34,88.01,91.93,88.97,88.79,92.52,97.32,98.96,98.34,98.53,104.52,101.81,107.38,106.94,111.27,107.04,108.81,108.41,108.04,101.26,95.13,92.54,89.59,91.32,94.2,95.09,96.3,100.83,99.39,100.45,97.67,94.84,103.26,99.63,97.11,100.34,103.01,106.07,103.6,104.43,,
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.62264617136,11.0633202537022,10.8142489332599,10.6283919217025,10.579466630515,10.8602336004331,10.5111125988271,10.4252731613799,10.0177587659515,10.0956398829225,10.3662866966788,10.0471142793913,10.0977130249656,10.0088928897165,9.78184774958166,9.81906256194504,9.53020756768027,9.54035175479089,8.9405120419868,9.11484150847923,,,
Germany,DEU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1445.44230696699,,,,,1390.48917877137,,,,,1359.79292107564,,,,,1368.98995179287,,,,,1365.95687717543,,,,,1374.6160067996,,,,,1327.13840011953,,,,,1304.32496727516,,,,,1297.15059051568,,,,,1300.65295695792,,,,1308.10567190585,,
Ghana,GHA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,27.94,28.31,28.93,32.79,29.64,29.79,32.51,31.54,34.19,35.14,36.51,35.7,36.05,40.74,37.95,33.46,29.8,29.48,30.72,30.9,30.43,28.45,28.93,36.33,35.92,39.12,39.98,40.88,45.34,37.45,56.02,55.37,59.88,56.59,64.86,70.6,69.35,75.44,80.63,79.49,82.24,90.03,93.17,97.47,99.94,102.59,100.66,112.17,121.38,124.26,128.34,,
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.219936787825839,0.195985454609002,0.202350848145095,0.235976079951104,0.219624383277589,0.221139651455933,0.182625214891435,0.185679434980191,0.214546329888335,0.201308173805848,0.305400881898652,0.260046498249943,0.266838086571639,0.264721849149855,0.305822754497253,0.279361746102073,0.242912175078798,0.294721635547558,0.286848053401037,0.25196923304094,0.236942069967712,0.274081743228089,0.264922445853889,0.307336776470102,0.209682333337801,0.261539557597705,0.232534627493091,0.243723220174294,0.249087158456356,0.234968214023095,0.268720110538925,0.268875008284555,0.264744037418008,0.293226019683459,0.310384644902914,0.323798339065515,0.335321764017335,0.364018680976097,0.35631602057563,0.356242080879655,0.334071375382376,0.35865279677104,0.37584962166007,0.375881441570912,0.352699146274961,0.325303401593918,0.42320961041206,0.425213042601773,0.369077918570719,0.314205501180527,0.370887965952629,,,
Ghana,GHA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4276.21950582709,,,,,3760.4114063827,,,,,3335.63157982227,,,,,2973.44449109056,,,,,2637.37801800259,,,,,2247.60824440507,,,,,1958.41502821766,,,,,1724.6815187739,,,,,1531.36206771683,,,,,1345.1326773614,,,,1220.75496160343,,
Greece,GRC,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,54.72,45.48,51.38,50.45,54.98,57.99,59.36,58.69,60.26,65.32,64.07,67.84,70.24,78.21,83.17,77.63,78.18,83.63,80.78,90.54,93.48,94.1,90.15,93.41,98.02,90.11,88.28,94.85,100.58,86.39,102.28,100.44,98.13,103.19,103.2,102.05,98,97.07,105.94,106.27,104.59,101.12,90.37,99.46,102.84,97.7,92.36,93.99,94.69,86.09,86.89,,
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.12892048165296,1.1697826281101,1.20320119011869,1.44567489718001,1.55376444595214,1.99125355702521,2.16520985120015,2.24941398567126,2.55366995909397,2.90383384301686,2.74832971408672,3.14959592509871,3.55205212772995,4.17251216977863,4.04138251390144,4.29709731045269,4.67028008902772,5.04915346535132,5.09882428969203,5.37207896979742,5.33364255450218,5.21329215209649,5.32696641804347,5.64092140384723,5.76556187821481,6.1001622660882,5.93248834955168,6.34683266345652,6.77393266482567,7.35253726201244,7.16005175593897,6.59261778038301,7.28105165486227,7.22816307022446,7.4257111816648,7.44614737946764,7.50714438920727,7.84781604498082,8.1043797439381,7.96102964554361,8.39170863757779,8.56674843563313,8.52509500986708,8.68489267578378,8.78253995475018,8.88649261772709,8.72636310306536,8.77765963596299,8.70419798926662,8.41123625779508,7.66899851090011,,,
Greece,GRC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,6865.34095354614,,,,,6678.88211174276,,,,,6525.19151437095,,,,,6230.87832072243,,,,,5924.70738840635,,,,,5799.65492053223,,,,,5593.12916868935,,,,,5382.07938307266,,,,,5278.70516638706,,,,,5181.91978155885,,,,5132.75426425684,,
Greenland,GRL,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,48.24,55.98,49.74,72.36,67.7,96.02,88.25,62.62,81.69,94.83,91.03,50.87,65.75,52.36,58.83,34.74,58.39,69.54,90.73,97.42,108.57,115.32,101.94,106.4,103.06,103.06,104.17,104.17,105.83,105.29,110.07,112.05,111.96,105.57,100.76,102.21,94.07,92.81,93.12,90.77,88.88,105.81,100.13,101.94,99.37,98.69,104.25,103.67,102.67,98.56,98.56,,
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.88267692307692,8.70504451038576,7.54354285714286,9.06675824175824,8.38728723404255,8.79331632653061,9.59758024691358,9.97704057279236,12.5049769585253,9.06541202672606,8.21913793103448,9.94440677966102,11.4641200828157,11.3751836734694,11.2602828282828,10.2025403225806,4.42696177062374,14.6234615384615,7.97497967479675,11.5333064516129,11.2493625498008,10.3538823529412,10.0397475728155,6.96800383877159,10.7852941176471,9.58107142857143,6.10024299065421,4.33804066543438,9.97049270072993,8.55412296564195,10.0248920863309,9.91081081081081,8.75305605786618,9.10106884057971,9.11794594594595,9.0689247311828,9.24949910554562,9.36394642857143,9.47798573975045,9.67408199643494,9.46112099644128,9.56608695652174,9.52231977247434,9.36695146657271,10.2449965735974,10.6915254237288,11.0447916299715,10.8930421713376,11.327545803153,9.89620581290059,11.1482470784641,,,
Greenland,GRL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10652016.4638132,,,,,10662187.2513482,,,,,,
Grenada,GRD,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,117.32,125.87,133.75,127.95,157.9,158.57,171.23,177.05,176.17,170.79,155.67,147.6,141.65,136.39,138.17,156.98,154.09,154.89,162.68,151.55,162.91,144.49,136.06,148.09,135.53,143.42,159.41,140.85,137.28,141.27,136.83,135.37,139.74,143,133.18,130.41,124.57,117.84,124.47,123.54,116.36,136.64,128.82,133.51,77.69,88.81,88.44,86.27,83.62,87.33,90.36,,
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.244844815882307,0.200909489371028,0.277730892408898,0.157122351479315,0.233899602406821,0.232630922297762,0.309197074137313,0.386154461784714,0.425159420289855,0.50348535096428,0.465995975855131,0.506169038012317,0.50747841638545,0.587478238579927,0.39366190379062,0.515624154976042,0.521364904030185,0.528579507024294,0.576378129561019,0.538223572049542,0.535605141341962,0.647772564173337,0.669656572601003,0.649493128848418,0.63326899634295,0.623970292371906,0.659097717332694,0.73796802205653,0.972252531535849,1.05992505497001,1.14253370168041,1.17854958270696,1.2449563276098,1.26831600577811,1.47560938804664,1.57283073823227,1.60073812452875,1.74057849196539,1.73753726481215,1.91590185427983,1.8764416453454,1.90822688489823,2.011302755169,2.11346208324786,2.00040913740198,2.10151431263417,2.23727484020918,2.3010348888846,2.50507062309972,2.42600866763826,2.48724170543672,,,
Grenada,GRD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,34.32,35.6,40.14,35.23,40.62,42.78,47.07,51.41,55.37,52.59,50.73,54.27,57.14,59.77,66.3,55.88,66.24,73.58,73.88,67.68,73.6,70.38,69.7,70.81,71.06,73.8,76.05,81.21,69.64,70.44,75.46,76.65,79.39,75.78,77.94,93.98,94.65,94.75,95.72,98.37,101.24,99.75,95.29,98.12,100.12,101.76,102.75,105.3,92.59,97.12,95.54,,
